titulo,genero,anyo,duracion,pais,direccion,guion,musica,fotografia,reparto,productor,puntuacion,numVal;;
"Boardwalk Empire (TV Series),Serie de TV,2010,55 min.,Estados Unidos,Terence Winter (Creator),""Nelson Johnson,Terence Winter,Howard Korder,Cristine Chambers,Steve Kornacki,Bathsheba Doran,Itamar Moses,Meg Jackson,Lawrence Konner,David Flebotte,David Matthews,Margaret Nagle,Paul Simms,Timothy Van Patten,Diane Frolov,Chris Haddock,Rolin Jones,Andrew Schneider,David Stenn,Jennifer Ames,Dennis Lehane,Eric Overmyer,Steve Turner,Riccardo DiLoreto"",Varios (Tema principal: The Brian Jonestown Massacre),""Jonathan Freeman,Kramer Morgenthau"",""Steve Buscemi,Kelly MacDonald,Shea Whigham,Michael Shannon,Stephen Graham,Michael Pitt,Gretchen Mol,Michael Kenneth Williams,Jack Huston,Vincent Piazza,Aleksa Palladino,Paul Sparks,Michael Stuhlbarg,Paz de la Huerta,Anatol Yusef,Anthony Laciura,Dabney Coleman,Charlie Cox,Greg Antonacci,Jeffrey Wright,Bobby Cannavale,Ben Rosenfield,Kevin O'Rourke,Victor Verhaeghe,Patricia Arquette,Robert Clohessy,Ron Livingston,Domenick Lombardozzi,Erik LaRay Harvey,Marc Pickering,Dominic Chianese,Margot Bingham,Julianne Nicholson,Meg Chambers Steedle,William Forsythe,Stephen Root,James Cromwell,Heather Lind,Tony Curran,Brian Geraghty,Ian Hart,Louis Gossett Jr.,Matt Letscher,Brady Noon,Ivo Nandi,Kevin Csolak"",Emitida por HBO"; HBO / Leverage Management / Closest to the Hole Productions / Sikelia Productions / Cold Front Productions. Productor: Martin Scorsese,8,23502;
"C'eravamo tanto amati,Drama,1974,124 min.,Italia,Ettore Scola,""Agenore Incrocci,Furio Scarpelli,Ettore Scola"",Armando Trovajoli,Claudio Cirillo,""Nino Manfredi,Vittorio Gassman,Stefania Sandrelli,Stefano Satta Flores,Giovanna Ralli,Aldo Fabrizi,Mike Bongiorno,Federico Fellini,Marcello Mastroianni,Vittorio De Sica,Nello Meniconi,Guidarino Guidi,Isa Barzizza"",Dean Cinematografica Delta / La Deantir,8,1574";;
"Stalker,Ciencia ficciÃ_n,1979,161 min.,UniÃ_n SoviÃ©tica (URSS),Andrei Tarkovsky,""Arkadiy Strugatskiy,Boris Strugatskiy,Andrei Tarkovsky (Novela: Arkadiy Strugatskiy,Boris Strugatskiy)"",Eduard Artemyev,""Aleksandr Knyazhinsky,Georgi Rerberg"",""Aleksandr Kaidanovsky,Anatoly Solonitsyn,Nikolai Grinko,Natalya Abramova,Alisa Freyndlikh,Faime Jurno,Raymo Rendi"",Mosfilm,8,12717";;
"The Killing,Cine negro,1956,83 min.,Estados Unidos,Stanley Kubrick,Stanley Kubrick (Novela: Lionel White. DiÃ¡logos: Jim Thompson),Gerald Fried,Lucien Ballard (B&W),""Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,Marie Windsor,Ted de Corsia,Elisha Cook Jr.,Joe Sawyer,Timothy Carey,Jay Adler,Joe Turkel,Kola Kwariani,James Edwards,Tito Vuolo,Cecil Elliott,Dorothy Adams,Herbert Ellis,Mary Carroll"",Harris-Kubrick Productions. Distribuida por United Artists,8,24015";;
"Narcos (TV Series),Serie de TV,2015,52 min.,Estados Unidos,Chris Brancato (Creator),""Chris Brancato,Carlo Bernard,Doug Miro,Paul Eckstein,Samir Mehta,Andrew Black,Dana Calvo,Nick Schenk,Zach Calig,Dana Ledoux Miller"",Pedro Bromfman,""Mauricio Vidal,Lula Carvalho,Adrian Teijido"",""Wagner Moura,Pedro Pascal,Boyd Holbrook,DamiÃ¡n AlcÃ¡zar,Paulina Gaitan,Paulina GarcÃ_a,RaÃºl MÃ©ndez,Alberto Ammann,Francisco Denis,Pepe Rapazote,Manolo Cardona,Diego CataÃ±o,Bruno Bichir,MatÃ_as Varela,Andrea Londo,Juan Pablo Raba,Maurice Compte,Stephanie Sigman,Ana de la Reguera,Jorge Monterrosa,Roberto Urbina,Danielle Kennedy,Gabriela de la Garza,Javier CÃ¡mara,Miguel ÃÅngel Silvestre,Jorge A. Jimenez,JuliÃ¡n Diaz,Thaddeus Phillips,Richard T. Jones,Adria Arjona,JuliÃ¡n Bustamante,Luis Gnecco,Luis GuzmÃ¡n,Aldemar Correa,Martina GarcÃ_a,Brett Cullen,Florencia Lozano,Eric Lange,Cristina UmaÃ±a,Leynar Gomez,Alfredo Castro,Juan Pablo Espinosa,Mauricio MejÃ_a,Michael Stahl-David,Matt Whelan,Arturo Castro,JosÃ© MarÃ_a Yazpik,Kerry BishÃ©,TristÃ¡n Ulloa"",Gaumont International Television / Netflix,8,37049";;
"Six Feet Under (TV Series),Serie de TV,2001,60 min.,Estados Unidos,Alan Ball (Creator),""Alan Ball,Nancy Oliver,Rick Cleveland,Kate Robin,Bruce Eric Kaplan,Scott Buck,Jill Soloway,Craig Wright,Laurence Andries,Christian Taylor,Christian Williams"",Richard Marvin (Tema: Thomas Newman),""Alan Caso,Lowell Peterson,Jim Denault,Rob Sweeney,Frederick Iannone,Bruce Douglas Johnson"",""Peter Krause,Michael C. Hall,Rachel Griffiths,Frances Conroy,Lauren Ambrose,Freddy Rodriguez,Mathew St. Patrick,Jeremy Sisto,Justina Machado,James Cromwell,Lili Taylor,Ben Foster,Richard Jenkins,Joanna Cassidy,Rainn Wilson,Eric Balfour,Ed O'Ross,Giancarlo Rodriguez,Peter Macdissi,Tim Maculan,Tina Holmes,Kathy Bates,Peter Facinelli,Ed Begley Jr.,Justin Theroux,Patricia Clarkson,Mena Suvari,Pat Healy"",Emitida por HBO"; HBO / The Greenblatt Janollari Studio / Actual Size Films / Actual Size Productions,8,40156;
"In a Lonely Place,Cine negro,1950,91 min.,Estados Unidos,Nicholas Ray,Andrew Solt  (Historia: Dorothy B. Hughes),George Antheil,Burnett Guffey (B&W),""Humphrey Bogart,Gloria Grahame,Frank Lovejoy,Carl Benton Reid,Art Smith,Jeff Donnell,Martha Stewart,Robert Warwick,Morris Ankrum,William Ching,Steven Geray,Hadda Brooks"",Columbia Pictures / Santana Pictures Corporation,8,6189";;
"Ivan Groznyy I (Ivan The Terrible) Part I,Drama,1944,100 min.,UniÃ_n SoviÃ©tica (URSS),Sergei M. Eisenstein,Sergei M. Eisenstein,Sergei Prokofiev,""Eduard TissÃ©,Andrei Moskvin (B&W)"",""Nikolai Cherkasov,Serafima Birman,Ludmila Tselikovskaya,Mikhail Nazvanov,Pavel Kadochnikov,Mikhail Zharov,Mikhail Kuznetsov,Vsevolod Pudovkin"",Mosfilm,8,3301";;
"Spartacus,Aventuras,1960,196 min.,Estados Unidos,Stanley Kubrick,Dalton Trumbo (Novela: Howard Fast),Alex North,Russell Metty,""Kirk Douglas,Tony Curtis,Laurence Olivier,Peter Ustinov,Charles Laughton,Jean Simmons,John Gavin,Nina Foch,Herbert Lom,John Ireland,John Dall,Charles McGraw,Joanna Barnes,Harold J. Stone,Woody Strode,Peter Brocco,Paul Lambert,Nick Dennis"",Bryna Productions / Universal Pictures,8,66918";;
"Hajime no Ippo: New Challenger (TV Series),Serie de TV,2009,24 min.,JapÃ_n,Jun Shishido,""Fumie Muroi,Jun Nakagawa,Kazuyuki Fudeyasu,Sei Moriwaki,Yasuhiro Kadowaki (Manga: George Morikawa)"",""Yoshihisa Hirano (Tema: coldrain,Last Alliance)"",Animation,Animation,Madhouse,8,812";;
"Il capo dei capi,Serie de TV,2007,540 min.,Italia,Alexis Cahill,""Stefano Bises,Claudio Fava,Domenico Starnone (Libro: Attilio Bolzoni,Giuseppe D'Avanzo)"",Luigi Seviroli,Federico Masiero,""Claudio GioÃ¨,Salvatore Lazzaro,Alessio Manno,Pier Luigi Misasi,Vincent Riotta,Giovan Battista Torregrossa,Andrea Tidona,Gaetano Aronica,Calogero ButtÃ ,Marco Leonardi,Daniele Liotti,Massimo Venturiello"",Taodue Film,8,2582";;
"Barry Lyndon,Drama,1975,183 min.,Reino Unido,Stanley Kubrick,Stanley Kubrick (Novela: William Makepeace Thackeray),""Leonard Rosenman,Varios"",John Alcott,""Ryan O'Neal,Marisa Berenson,Leon Vitali,Patrick Magee,Marie Kean,Philip Stone,Hardy KrÃ_ger,Gay Hamilton,Wolf Kahler,Steven Berkoff,Murray Melvin,AndrÃ© Morell,Diana KÃ¶rner,Frank Middlemass,Arthur O'Sullivan,Leonard Rossiter"",Warner Bros. / Hawk Films,8,33288";;
"Adventure Time: Come Along With Me (TV),AnimaciÃ_n,2018,44 min.,Estados Unidos,Diana Lafyatis,""Sam Alden,Graham Falk,Tom Herpich,Hanna K. NystrÃ¶m,Aleks Sennwald,Steve Wolfhard,Somvilay Xayaphone (Historia: Ashly Burch,Tom Herpich,Adam Muto,Kent Osborne,Jack Pendarvis,Julia Pott,Pendleton Ward,Steve Wolfhard)"",,Animation,Animation,Frederator Studios / Cartoon Network,8,280";;
"Haikyuu!! (TV Series),Serie de TV,2014,24 min.,JapÃ_n,Susumu Mitsunaka,Taku Kishimoto (Manga: Haruichi Furudate),""Hiromi Kikuta,Asami Tachibana"",Animation,Animation,Production I.G,8,847";;
"Dekalog, jeden - Dekalog 1 (TV),Drama,1989,53 min.,Polonia,Krzysztof KieÅ›lowski,""Krzysztof KieÅ›lowski,Krzysztof Piesiewicz"",Zbigniew Preisner,Wieslaw Zdort,""Henryk Baranowski,Wojciech Klata,Maja Komorowska,Artur Barcis,Aleksandra Majsiuk,Ewa Kania,Magdalena Mikolajczak"",TVP S.A Telewizja Polska / Sender Freies Berlin (SFB) / WytwÃ_rnia FilmÃ_w Dokumentalnych (Warszawa),8,3457";;
"The Lost Weekend,Drama,1945,101 min.,Estados Unidos,Billy Wilder,""Charles Brackett,Billy Wilder (Novela: Charles R. Jackson)"",MiklÃ_s RÃ_zsa,John F. Seitz (B&W),""Ray Milland,Jane Wyman,Phillip Terry,Howard Da Silva,Doris Dowling,Frank Faylen,Mary Young,Anita Bolster,Lilian Fontaine,Frank Orth,Lewis L. Russell"",Paramount Pictures,8,8544";;
"Una giornata particolare,Drama,1977,105 min.,Italia,Ettore Scola,""Ruggero Maccari,Ettore Scola"",Armando Trovajoli,Pasqualino De Santis,""Sophia Loren,Marcello Mastroianni,John Vernon,FranÃ§oise Berd,Patrizia Basso,Nicole Magny"",Compagnia Cinematografica Champion  Magic / Conafox Films lnc,8,4954";;
"Los Simuladores (TV Series),Serie de TV,2002,40 min.,Argentina,DamiÃ¡n Szifron (Creator),""Marcos Osorio Vidal,DamiÃ¡n SzifrÃ_n,Diego Peretti,Gustavo Malajovich,Federico D'ElÃ_a,Alejandro Fiore,MartÃ_n Seefeld,Esteban Student,Patricio Vega"",Guillermo Guareschi,Alejandro Silva CorbalÃ¡n,""Federico D'ElÃ_a,Diego Peretti,MartÃ_n Seefeld,Alejandro Fiore,Carola Reyna,Boy Olmi,CÃ©sar Vianco,Jorge D'ElÃ_a,Alejandro Awada,Gabriel Goity,VerÃ_nica LlinÃ¡s,Rolo Puente,Luis Mottola,Claudio Rissi,Roly Serrano,MarÃ_a Marull,Hilda Bernard,Carolina Pampillo,Jimena La Torre,Ã‰rica Rivas,Lelio Lesser,MÃ_nica GalÃ¡n"",Tao Films / TelefÃ©,8,3941";;
"Dalui Yeonin - Bobogyungsim Ryeo (TV Series),Serie de TV,2016,60 min.,Corea del Sur,Kim Kyoo-Tae,Jo Yoon-jung,,,""Iu,Ji-soo,Lee Joon-gi,Nam Joo-Hyuk,Baek-Hyun Byun,Hyun Seo-ju,Jong-hyeon Hong,Hye-ran Ji,Jo Min-Gi"",Seoul Broadcasting System / YG Entertainment,7.9,71";;
"Dr. Strangelove, or How I Learned to Stop Worrying and Love the Bomb,Comedia,1964,93 min.,Reino Unido,Stanley Kubrick,""Stanley Kubrick,Terry Southern,Peter George  (Novela: Peter George)"",Laurie Johnson,Gilbert Taylor (B&W),""Peter Sellers,George C. Scott,Sterling Hayden,James Earl Jones,Keenan Wynn,Slim Pickens,Peter Bull,Tracy Reed,Jack Creley,Frank Berry,Glenn Beck,Shane Rimmer,Paul Tamarin,Gordon Tanner,Robert O'Neil,Roy Stephens"",Columbia Pictures / Hawk Films,7.9,45711";;
"Out 1 : Noli me tangere,Drama,1971,773 min.,Francia,Jacques Rivette,""Jacques Rivette,Suzanne Schiffman (Novela: HonorÃ© de Balzac)"",Jean-Pierre Drouet,Pierre-William Glenn,""MichÃ©le Moretti,Hermine Karagheuz,Karen Puig,Pierre Baillot,Marcel Bozonnet,Jean-Pierre LÃ©aud,Michael Lonsdale,Sylvain Corthay,Edwine Moatti,Bernadette Onfroy,Monique ClÃ©ment,Juliet Berto,Gilette Barbier,Jean-Pierre Bastid,Michel Berto,Ã‰ric Rohmer,FranÃ§oise Fabian,Barbet Schroeder,Bulle Ogier,Bernadette Lafont,Jean-FranÃ§ois StÃ©venin,AndrÃ© Julien"",Sunchild Productions / Les Films du Losange,7.9,115";;
"To Have and Have Not,Cine negro,1944,100 min.,Estados Unidos,Howard Hawks,""Jules Furthman,William Faulkner (Novela: Ernest Hemingway)"",Franz Waxman,Sidney Hickox (B&W),""Humphrey Bogart,Walter Brennan,Lauren Bacall,Dolores Moran,Hoagy Carmichael,Sheldon Leonard,Walter Szurovy,Marcel Dalio,Walter Sande,Dan Seymour,Aldo Nadi"",Warner Bros,7.9,11817";;
"Stranger Things (TV Series),Serie de TV,2016,50 min.,Estados Unidos,Matt Duffer (Creator),""Matt Duffer,Ross Duffer,The Duffer Brothers,Jessica Mecklenburg,Justin Doble,Alison Tatlock,Jessie Nickson-Lopez"",""Kyle Dixon,Michael Stein"",""Tim Ives,Tod Campbell"",""Winona Ryder,David Harbour,Matthew Modine,Finn Wolfhard,Millie Bobby Brown,Gaten Matarazzo,Caleb McLaughlin,Natalia Dyer,Charlie Heaton,Noah Schnapp,Cara Buono,Joe Keery,Rob Morgan,John Reynolds,Joe Chrest,Ross Partridge"",Netflix / 21 Laps Entertainment,7.9,56913";;
"The Ox-Bow Incident,Western,1942,72 min.,Estados Unidos,William A. Wellman,Lamar Trotti (Novela: Walter Van Tilburg Clark),Cyril J. Mockridge,Arthur C. Miller (B&W),""Henry Fonda,Dana Andrews,Mary Beth Hughes,Anthony Quinn,William Eythe,Harry Morgan,Jane Darwell,Frank Conroy,Harry Davenport,Matt Briggs,Leigh Whipper"",20th Century Fox,7.9,3595";;
"Nostalghia,Drama,1983,125 min.,Italia,Andrei Tarkovsky,""Andrei Tarkovsky,Tonino Guerra"",Claude Debussy,Giuseppe Lanci,""Oleg Yankovskiy,Erland Josephson,Domiziana Giordano,Patrizia Terreno,Laura De Marchi,Delia Boccardo"",CoproducciÃ_n Italia-UniÃ_n SoviÃ©tica (URSS)"; Opera Film Produzione / Rai Due,7.9,3752;
"The Lion King,AnimaciÃ_n,1994,85 min.,Estados Unidos,Rob Minkoff,""Irene Mecchi,Jonathan Roberts,Linda Woolverton"",""Hans Zimmer (Canciones: Elton John,Tim Rice)"",Animation,Animation,Walt Disney Pictures,7.9,161238";;
"Doctor Zhivago,Drama,1965,197 min.,Estados Unidos,David Lean,Robert Bolt (Novela: Boris Pasternak),Maurice Jarre,""Freddie Young,Nicolas Roeg"",""Omar Sharif,Julie Christie,Geraldine Chaplin,Alec Guinness,Rod Steiger,Tom Courtenay,Ralph Richardson,Siobhan McKenna,Rita Tushingham,Geoffrey Keen,Bernard Kay,Jack MacGowran,Adrienne Corri,Wolf Frees,Gwen Nelson,Noel Willman,Gerard Tichy,Klaus Kinski,Jeffrey Rockland,JosÃ© MarÃ_a Caffarel,Tarek Sharif,Mark Eden,Erik Chitty,Lucy Westmore,Virgilio Teixeira"",Carlo Ponti. Distribuida por Metro-Goldwyn-Mayer (MGM),7.9,34884";;
"L'Atalante,Drama,1934,82 min.,Francia,Jean Vigo,""Jean Vigo,Albert RiÃ©ra,Jean GuinÃ©e"",Maurice Jaubert,""Boris Kaufman,Louis Berger (B&W)"",""Jean DastÃ©,Dita Parlo,Michel Simon,Gilles Margaritis,Louis Lefebvre,Maurice Gilles,RaphaÃ«l Diligent"",Jean-Louis Nounez. Distribuida por Gaumont-Franco Film-Aubert,7.9,4469";;
"Ukigusa (Floating Weeds),Drama,1959,128 min.,JapÃ_n,YasujirÅç Ozu,""YasujirÅç Ozu,Kogo Noda"",Takinori Saito,Kazuo Miyagawa,""Ganjiro Nakamura,Haruko Sugimura,Hiroshi Kawaguchi,Machiko KyÃ´,Ayako Wakao,Hitomi Nozoe,Chishu Ryu,Koji Mitsui,Haruo Tanaka"",Daiei Studios,7.9,1297";;
"Star Wars,Ciencia ficciÃ_n,1977,121 min.,Estados Unidos,George Lucas,George Lucas,John Williams,Gilbert Taylor,""Mark Hamill,Harrison Ford,Carrie Fisher,Alec Guinness,Peter Cushing,David Prowse,Peter Mayhew,Anthony Daniels,Kenny Baker,Phil Brown,Shelagh Fraser,Garrick Hagon,Denis Lawson,Alex McCrindle,Richard LeParmentier,Drewe Henley,Jack Purvis,Don Henderson,William Hootkins,Malcolm Tierney"",Lucasfilm / 20th Century Fox,7.9,135356";;
"The Matrix,Ciencia ficciÃ_n,1999,131 min.,Estados Unidos,Lilly Wachowski,""Lilly Wachowski,Lana Wachowski"",Don Davis,Bill Pope,""Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Joe Pantoliano,Hugo Weaving,Marcus Chong,Gloria Foster,Matt Doran,Belinda McClory,Julian Arahanga,Anthony Ray Parker,Paul Goddard,Robert Taylor,Marc Aden Gray"",Warner Bros. / Village Roadshow  / Groucho Film Partnership. Productor: Joel Silver,7.9,195198";;
"Madame de...,Drama,1953,102 min.,Francia,Max OphÃ_ls,""Max OphÃ_ls,Marcel Achard,Annette Wademant (Novela: Louise de Vilmorin)"",""George Van Parys,Oscar Strauss"",Christian Matras (B&W),""Danielle Darrieux,Charles Boyer,Vittorio De Sica,Jean Debucourt,Lia de Lea,Mireille Perrey,Jean Galland"",CoproducciÃ_n Francia-Italia"; Franco-London Films / Indus-Rizzoli / Rizzoli Film,7.9,2855;
"Toy Story 3,AnimaciÃ_n,2010,103 min.,Estados Unidos,Lee Unkrich,Michael Arndt,Randy Newman,""Animation,Jeremy Lasky"",Animation,Pixar Animation Studios / Walt Disney Pictures,7.9,114744";;
"The Green Mile,Drama,1999,180 min.,Estados Unidos,Frank Darabont,Frank Darabont (Novela: Stephen King),Thomas Newman,David Tattersall,""Tom Hanks,Michael Clarke Duncan,David Morse,Doug Hutchison,Sam Rockwell,Barry Pepper,Jeffrey DeMunn,Michael Jeter,Bonnie Hunt,James Cromwell,Gary Sinise,Patricia Clarkson,Graham Greene,Harry Dean Stanton,William Sadler,Paula Malcomson,Dabbs Greer,Brian Libby,Bailey Drucker"",Warner Bros. / Castle Rock Entertainment,7.9,104192";;
"Sherlock: His Last Vow (TV),Intriga,2014,89 min.,Reino Unido,Nick Hurran,""Steven Moffat,Mark Gatiss (Novela: Arthur Conan Doyle)"",""David Arnold,Michael Price"",Neville Kidd,""Benedict Cumberbatch,Martin Freeman,Lars Mikkelsen,Amanda Abbington,Mark Gatiss,Yasmine Akram,Lindsay Duncan,Tom Brooke,Louise Brealey,Una Stubbs,Rupert Graves,Timothy Carlton,Wanda Ventham,Jonathan Aris,Calvin Demba"",Hartswood Films / British Broadcasting Corporation (BBC) / Masterpiece Theatre,7.9,10265";;
"White Heat,Serie de TV,2012,60 min.,Reino Unido,John Alexander,Paula Milne,Adrian Johnston,Matt Gray,""Claire Foy,MyAnna Buring,Sam Claflin,Lindsay Duncan,Tamsin Greig,Jessica Gunning,David Gyasi,Lee Ingleby,Jeremy Northam,Hugh Quarshie,Reece Ritchie,Juliet Stevenson,Paul Copley,Karen Henthorn,Richard Lintern,Geoffrey Leesley"",ITV Studios,7.9,84";;
"Oz (TV Series),Serie de TV,1997,60 min.,Estados Unidos,Tom Fontana (Creator),""Tom Fontana,Bradford Winters,Sunil Nayar,Sean Jablonski,Sean Whitesell"",""David Darlington,Steven Rosen"",""Alex Zakrzewski,Glenn Kershaw,Jean de Segonzac"",""Ernie Hudson,Harold Perrineau,Lee Tergesen,J.K. Simmons,Dean Winters,Terry Kinney,Rita Moreno,George Morfogen,Eamonn Walker,BD Wong,Kirk Acevedo,Tom Mardirosian,Tony Musante,Philip Scozzarella,Lauren VÃ©lez,Scott William Winters,Chuck Zito,Otto Sanchez,Christopher Meloni,Granville Adams,Craig muMs Grant,Carl DiMaggio,Robert Clohessy,Evan Seinfeld,Adewale Akinnuoye-Agbaje,Timothy L. Brown,Kristin Rohde,R.E. Rodgers,Zeljko Ivanek,David Zayas,Steven Wishnoff,Sean Dugan,Edie Falco,J.D. Williams,Michael Wright,Anthony Chisholm,Betty Buckley,Kathryn Erbe,Philip Casnoff,Luis GuzmÃ¡n,Lance Reddick,Charles S. Dutton,Peter Benson,Andy Powers"",Emitida por HBO,7.9,5098";;
"Heimat - Eine deutsche Chronik,Serie de TV,1984,924 min.,Alemania del Oeste (RFA),Edgar Reitz,""Edgar Reitz,Peter Steinbach"",Nikos Mamangakis,Gernot Roll,""Marita Breuer,Dieter Schaad,Michael Lesch,Eva Maria Bayerswaltes,RÃ_diger Weigang,Willi Burger,Gertrud Bredel,Karin Rasenack,Karin Kienzler,Gudrun Landgrebe,Jorge Richter,Jorge Hube"",WDR / Sender Freies Berlin (SFB),7.9,314";;
"The Cameraman,Comedia,1928,69 min.,Estados Unidos,Edward Sedgwick,""Clyde Bruckman,Lew Lipton,Richard Schayer"",PelÃ_cula muda,""Elgin Lessley,Reggie Lanning (B&W)"",""Buster Keaton,Marceline Day,Harry Gribbon,Harold Goodwin,Sidney Bracey,Ray Cooke,William Irving,Bert Moorhouse,Vernon Dent,Richard Alexander"",Metro-Goldwyn-Mayer (MGM),7.9,2425";;
"Irma la Douce,Comedia,1963,142 min.,Estados Unidos,Billy Wilder,""Billy Wilder,I.A.L. Diamond (Teatro: Alexandre Breffort)"",AndrÃ© Previn,Joseph LaShelle,""Jack Lemmon,Shirley MacLaine,Lou Jacobi,Bruce Yarnell,Herschel Bernardi,Hope Holiday,Joan Shawlee,Grace Lee Whitney,Paul Dubov,Howard McNear,Cliff Osmond,Diki Lerner,Herb Jones,Ruth Earl,Jane Earl,Tura Satana,Lou Krugman,James Brown,Bill Bixby,John Alvin,Susan Woods,Harriette Young,Sheryl Deauville,Billy Beck,Jack Sahakian,James Caan"",United Artists,7.9,32880";;
"Big Fish,Drama,2003,126 min.,Estados Unidos,Tim Burton,John August  (Novela: Daniel Wallace),Danny Elfman,Philippe Rousselot,""Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,Alison Lohman,Helena Bonham Carter,Steve Buscemi,Danny DeVito,Marion Cotillard,Jeff Campbell,Missi Pyle,Robert Guillaume,David Denman,Loudon Wainwright,Deep Roy,Miley Cyrus"",Columbia Pictures / Zanuck Company / Jinks/Cohen Company. Distribuida por Columbia Pictures,7.9,128216";;
"Sanma no aji,Drama,1962,112 min.,JapÃ_n,YasujirÅç Ozu,""Kogo Noda,YasujirÅç Ozu"",Takinori Saito,Yuuharu Atsuta,""Chishu Ryu,Shima Iwashita,Shinichiro Mikami,Keiji Sada,Mariko Okada,Nobuo Nakamura,Teruo Yoshida"",ShÃ´chiku,7.9,2505";;
"Fanny och Alexander (Fanny and Alexander),Drama,1982,197 min.,Suecia,Ingmar Bergman,Ingmar Bergman,Daniel Bell,Sven Nykvist,""Bertil Guve,Pernilla Allwin,Gunn WÃ¥llgren,Ewa FrÃ¶ling,Jarl Kulle,Erland Josephson,Allan Edwall,BÃ¶rje Ahlstedt,Mona Malm,Gunnar BjÃ¶rnstrand,Jan MalmsjÃ¶,Mats Bergman,Lena Olin,Peter Stormare"",CoproducciÃ_n Suecia-Francia-Alemania"; Svenska Filminstitutet / SVT Drama / Personafilm / Gaumont,7.9,16673;
MonsutÃ¢ (Monster) (TV Series),Serie de TV,2004,22 min.,JapÃ_n,Masayuki Kojima,Tatsuhiko Urahata (Manga: Naoki Urasawa),Kuniaki Haishima,Animation,Animation,Madhouse,7.9,7838;;
"The African Queen,Aventuras,1951,106 min.,Estados Unidos,John Huston,James Agee  (Novela: C.S. Forester),Allan Gray,Jack Cardiff,""Humphrey Bogart,Katharine Hepburn,Robert Morley,Peter Bull,Theodore Bikel,Walter Gotell,Peter Swanwick,Richard Marner"",CoproducciÃ_n Estados Unidos-Reino Unido"; United Artists / Romulus / Horizon Pictures. Productor: Sam Spiegel,7.9,32410;
"Hachi no su no kodomotachi (Children of the Beehive),Drama,1948,84 min.,JapÃ_n,Hiroshi Shimizu,Hiroshi Shimizu,Senji ItÃ´,Saburo Furuyama (B&W),""Gosho Shoichi,Shinichiro Kubota,Natuski Masako,Yoshikatsu Chiba,Yotaka Iwamoto,Sadao Nakamura,Kiyoshi Taira,Hiroyuki Mihara,Kiyoshi Kawanishi,Shunsaku Shimamura,Kiyomi Imoto,Gen Tajima,Wataru Yaguchi,ShintarÃ´ Uetani,Yoshio Hazama"",Hiroshi Shimizu productor,7.9,292";;
"Gladiator,AcciÃ_n,2000,150 min.,Estados Unidos,Ridley Scott,""David Franzoni,John Logan,William Nicholson"",""Hans Zimmer,Lisa Gerrard"",John Mathieson,""Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,Richard Harris,Ralf Moeller,Derek Jacobi,Djimon Hounsou,David Schofield,John Shrapnel,Spencer Treat Clark,Tomas Arana,David Hemmings,Tommy Flanagan,Sven-Ole Thorsen,Tony Curran,Giorgio Cantarini,Omid Djalili,Giannina Facio"",CoproducciÃ_n Estados Unidos-Reino Unido"; Universal Pictures / DreamWorks SKG / Scott Free Productions / Mill Film / C&L / Red Wagon Productions,7.9,185417;
"Doctor Who: Heaven Sent (TV),Ciencia ficciÃ_n,2015,55 min.,Reino Unido,Rachel Talalay,""Steven Moffat,Sydney Newman"",Murray Gold,Stuart Biddlecombe,""Peter Capaldi,Jami Reid-Quarrell,Jenna Coleman"",British Broadcasting Corporation (BBC),7.9,571";;
"Huozhe (To Live),Drama,1994,125 min.,China,Zhang Yimou,""Yu Hua,Lu Wei  (Novela: Yu Hua)"",Zhao Jiping,Lu Yue,""Gong Li,Ge You,Jiang Wu,Niu Ben,Guo Tao,Ni Dahong,Zhang Lu,Liu Tianchi"",Era International Ltd / Shanghai Film Studios,7.9,4565";;
"Mad Men (TV Series),Serie de TV,2007,45 min.,Estados Unidos,Matthew Weiner (Creator),""Matthew Weiner,Jonathan Igla,Kater Gordon,AndrÃ© Jacquemetton,Maria Jacquemetton,Erin Levy,Carly Wray,Lisa Albert,Semi Chellas,Robin Veith,Dahvi Waller,Bridget Bedard,Tom Palmer,Chris Provenzano,Marti Noxon,Brett Johnson,Cathryn Humphris,Janet Leahy,Jonathan Abrahams,Victor Levin,Tom Smuts,Jane Anderson,Rick Cleveland,Andrew Colville,Keith Huff,Tracy McMillan,Frank Pierson,Jason Grote,Heather Jeng Bladt,David Iserson"",David Carbonara (Tema: RJD2),""Chris Manley,Phil Abraham,Steve Mason,Frank G. DeMarco,Bill Roe"",""Jon Hamm,Elisabeth Moss,Vincent Kartheiser,January Jones,Christina Hendricks,John Slattery,Aaron Staton,Rich Sommer,Robert Morse,Bryan Batt,Alison Brie,Michael Gladis,Jared Harris,Jessica ParÃ©,Maggie Siff,Beth Hall,Mark Moses,Christopher Stanley,Rosemarie Dewitt,Peyton List,Kiernan Shipka,Cara Buono"",Emitida por AMC"; Lionsgate Television,7.9,31896;
Rurouni Kenshin: Tsuiokuhen,AnimaciÃ_n,1999,122 min.,JapÃ_n,Kazuhiro Furuhashi,Masashi Sogo (Manga: Nobuhiro Watsuki),Taku Iwasaki,Animation,Animation,Studio DEEN / SPE Visual Works,7.9,5039;;
